split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct,audit_class,audit_confidence,audit_explanation,reason_oracle_mentions,reason_oracle_positive,reason_oracle_negative,reason_oracle_score,reason_selected_mentions,reason_selected_positive,reason_selected_negative,reason_selected_score,oracle_excerpts,selected_excerpts
test,E15,TEMPORAL_VERSION,5,20260824,OPTION_DESCRIPTION,SELECTED,OPTION_A,CAND_003,64,案件上下文显示投保申请于2026年7月20日进入核保流程，DOC_E15_JULY（生效日期2026-07-01）明确适用于该期间。DOC_E15_AUGUST规定其版本仅适用于2026年8月1日及以后的申请，且对于8月1日前已进入核保流程的申请仍按进入当日有效版本处理。因此，适用DOC_E15_JULY的一般规则，最高投保年龄为64周岁。,OPTION_A=CAND_003|OPTION_B=CAND_002|OPTION_C=CAND_001,3933,json_schema,1343,142,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""案件上下文显示投保申请于2026年7月20日进入核保流程，DOC_E15_JULY（生效日期2026-07-01）明确适用于该期间。DOC_E15_AUGUST规定其版本仅适用于2026年8月1日及以后的申请，且对于8月1日前已进入核保流程的申请仍按进入当日有效版本处理。因此，适用DOC_E15_JULY的一般规则，最高投保年龄为64周岁。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,效版本处理。因此，适用DOC_E15_JULY的一般规则，最高投保年龄为64周岁。,效版本处理。因此，适用DOC_E15_JULY的一般规则，最高投保年龄为64周岁。
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,DIRECT_FREE,SELECTED,OPTION_C,CAND_002,0,DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）确认适用该文件。一般规则规定等待期 90 天；例外规则（第三条）条件为：团体转入、原保障连续至新合同生效日前一日、30 日内提交证明。案件事实满足所有例外条件（第 20 日提交<30 日）。根据第六条，例外规则优先于一般规则，故等待期按 0 天处理。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3866,json_schema,686,140,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 生效日期为 2026-07-10，案件事实（第五条）确认适用该文件。一般规则规定等待期 90 天；例外规则（第三条）条件为：团体转入、原保障连续至新合同生效日前一日、30 日内提交证明。案件事实满足所有例外条件（第 20 日提交<30 日）。根据第六条，例外规则优先于一般规则，故等待期按 0 天处理。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,0 日提交<30 日）。根据第六条，例外规则优先于一般规则，故等待期按 0 天处理。,0 日提交<30 日）。根据第六条，例外规则优先于一般规则，故等待期按 0 天处理。
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,VALUE_ENUM,SELECTED,OPTION_C,CAND_002,0,DOC_E24_TERMS 文件生效日期为 2026-07-10，案件事实（第五条）明确满足第三条例外规则的所有条件（团体转入、原保障连续、证明在第 20 日提交即小于 30 日）。根据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3180,json_schema,690,110,stop,"{
  ""abstain"": false,
  ""value"": ""0"",
  ""reason"": ""DOC_E24_TERMS 文件生效日期为 2026-07-10，案件事实（第五条）明确满足第三条例外规则的所有条件（团体转入、原保障连续、证明在第 20 日提交即小于 30 日）。根据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,于 30 日）。根据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。,于 30 日）。根据第六条及第三条，例外规则优先于一般规则，故等待期按 0 天处理。
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_002,0,文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确属于合作单位团体计划转入、原保障连续且证明在第20日提交。第三条例外规则规定满足条件时等待期为0天；第四条限制规则仅针对超过30日但不超过60日的情况（本案为第20日，不触发）。第六条确认例外规则优先于一般规则。因此适用例外规则，结果为0天（OPTION_C）。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3780,json_schema,781,134,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文件DOC_E24_TERMS生效日期为2026-07-10，案件事实（第五条）明确属于合作单位团体计划转入、原保障连续且证明在第20日提交。第三条例外规则规定满足条件时等待期为0天；第四条限制规则仅针对超过30日但不超过60日的情况（本案为第20日，不触发）。第六条确认例外规则优先于一般规则。因此适用例外规则，结果为0天（OPTION_C）。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,0,6,2,2,0,6,入、原保障连续且证明在第20日提交。第三条例外规则规定满足条件时等待期为0天；第四条限制规则仅针对超过30日但不超过60日的情况（本案为第20日， || 日，不触发）。第六条确认例外规则优先于一般规则。因此适用例外规则，结果为0天（OPTION_C）。,入、原保障连续且证明在第20日提交。第三条例外规则规定满足条件时等待期为0天；第四条限制规则仅针对超过30日但不超过60日的情况（本案为第20日， || 日，不触发）。第六条确认例外规则优先于一般规则。因此适用例外规则，结果为0天（OPTION_C）。
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_002,0,文档DOC_E24_TERMS第五条确认案件事实满足第三条例外规则（连续转入、原保障有效、30日内提交证明），第六条明确例外规则优先于一般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2955,json_schema,1254,87,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""文档DOC_E24_TERMS第五条确认案件事实满足第三条例外规则（连续转入、原保障有效、30日内提交证明），第六条明确例外规则优先于一般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,2,4,0,10,2,4,0,10,交证明），第六条明确例外规则优先于一般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。 || 般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。,交证明），第六条明确例外规则优先于一般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。 || 般规则。第三条规定满足条件时等待期为0天，故选择OPTION_C将值设为0。
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_002,0,案件事实显示：团体转入(group_transfer=true)、原保障未中断(prior_coverage_uninterrupted=true)、证明提交第20日(proof_submitted_days=20)。根据formal_policy规则优先级，E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300）条件满足（20<=,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3284,json_schema,1670,95,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示：团体转入(group_transfer=true)、原保障未中断(prior_coverage_uninterrupted=true)、证明提交第20日(proof_submitted_days=20)。根据formal_policy规则优先级，E24_CONTINUOUS_TRANSFER_EXCEPTION（优先级300）条件满足（20<=""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,0,0,0,0,0,0,0,0,,
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_002,0,硬门禁：规则E24_CONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E24_CONTINUOUS_TRANSFER_EXCEPTION,0,1,DETERMINISTIC_SELECT,False,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,ONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择,ONTINUOUS_TRANSFER_EXCEPTION唯一允许值=['0']，唯一存活候选直接选择
test,E24,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_002,0,案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障至新合同生效日前一日有效、连续保障证明在第20日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2624,json_schema,982,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实（第五条）明确满足例外规则（第三条）的所有条件：由合作单位团体计划转入、原保障至新合同生效日前一日有效、连续保障证明在第20日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。""
}",,,,,,True,CAND_002,0,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。,日提交（在30日内）。根据第六条，例外规则优先于一般规则，因此等待期应为0天。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,DIRECT_FREE,SELECTED,OPTION_B,CAND_001,15,案件事实（出生后第46日投保，健康告知无异常，无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件（30日至90日内），故适用该例外规则，等待期为15天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2517,json_schema,675,81,stop,"{
  ""abstain"": false,
  ""value"": ""15"",
  ""reason"": ""案件事实（出生后第46日投保，健康告知无异常，无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件（30日至90日内），故适用该例外规则，等待期为15天。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,S第四条延迟投保规则条件（30日至90日内），故适用该例外规则，等待期为15天。,S第四条延迟投保规则条件（30日至90日内），故适用该例外规则，等待期为15天。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,VALUE_ENUM,SELECTED,OPTION_B,CAND_001,15,案件事实（出生后第46日投保、健康告知无异常、无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2290,json_schema,679,69,stop,"{
  ""abstain"": false,
  ""value"": ""15"",
  ""reason"": ""案件事实（出生后第46日投保、健康告知无异常、无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天。,无既往重疾）满足DOC_E25_TERMS第四条延迟投保规则条件，故适用15天。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_001,15,根据文档DOC_E25_TERMS第五条，本案投保时间为出生后第46日（满足30日<日期<=90日的延迟投保规则条件），且健康告知无异常、无既往重大疾病记录。依据第四条例外规则，适用15天等待期。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2690,json_schema,770,87,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""根据文档DOC_E25_TERMS第五条，本案投保时间为出生后第46日（满足30日<日期<=90日的延迟投保规则条件），且健康告知无异常、无既往重大疾病记录。依据第四条例外规则，适用15天等待期。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,则条件），且健康告知无异常、无既往重大疾病记录。依据第四条例外规则，适用15天等待期。,则条件），且健康告知无异常、无既往重大疾病记录。依据第四条例外规则，适用15天等待期。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_001,15,案件事实显示投保时间为出生后第46日（超过30日但不超过90日），且健康告知无异常、无既往重大疾病记录。根据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3354,json_schema,1243,104,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实显示投保时间为出生后第46日（超过30日但不超过90日），且健康告知无异常、无既往重大疾病记录。根据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,0,6,2,2,0,6,据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。 || 条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。,据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。 || 条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_B。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_001,15,案件事实显示投保时间为出生后第46日（满足30 < 46 <= 90），健康告知无异常且无既往重大疾病记录。根据formal_policy规则优先级，E25_DELAYED_CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,3418,json_schema,1692,108,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实显示投保时间为出生后第46日（满足30 < 46 <= 90），健康告知无异常且无既往重大疾病记录。根据formal_policy规则优先级，E25_DELAYED_CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,0,14,2,6,0,14,CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。 || 于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。,CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。 || 于一般规则，其允许值为15天。因此选择OPTION_B将等待期天数更新为15。
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_001,15,硬门禁：规则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,0,formal_policy_hard_gate,0,0,,,True,E25_DELAYED_CHILD_EXCEPTION,15,1,DETERMINISTIC_SELECT,False,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择,则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择
test,E25,GENERAL_RULE_EXCEPTION,5,20260824,OPTION_DESCRIPTION,SELECTED,OPTION_B,CAND_001,15,案件事实显示投保时间为出生后第46日，满足‘超过30日但不超过90日’的条件（条款第四条），且健康告知无异常、无既往重大疾病记录，因此适用延迟投保规则，等待期为15天。,OPTION_A=CAND_003|OPTION_B=CAND_001|OPTION_C=CAND_002,2284,json_schema,972,81,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件事实显示投保时间为出生后第46日，满足‘超过30日但不超过90日’的条件（条款第四条），且健康告知无异常、无既往重大疾病记录，因此适用延迟投保规则，等待期为15天。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,），且健康告知无异常、无既往重大疾病记录，因此适用延迟投保规则，等待期为15天。,），且健康告知无异常、无既往重大疾病记录，因此适用延迟投保规则，等待期为15天。
test,E34,CROSS_SENTENCE_SCOPE,5,20260824,DIRECT_FREE,SELECTED,OPTION_C,CAND_003,24,根据DOC_E34_TERMS，投保记录显示选择了长期照护附加责任（第五条），核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，因本案不满足此条件，故适用第三条的24个月。第七条要求综合读取附加责任选择和否定确认，本案满足所有条件。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3475,json_schema,671,123,stop,"{
  ""abstain"": false,
  ""value"": ""24"",
  ""reason"": ""根据DOC_E34_TERMS，投保记录显示选择了长期照护附加责任（第五条），核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，因本案不满足此条件，故适用第三条的24个月。第七条要求综合读取附加责任选择和否定确认，本案满足所有条件。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,5,2,6,2,5,2,6,责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，因本案 || 整不适用于同时选择费用垫付责任的方案，因本案不满足此条件，故适用第三条的24个月。第七条要求综合读取附加责任选择和否定确认，本案满足所有条件。,责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，因本案 || 整不适用于同时选择费用垫付责任的方案，因本案不满足此条件，故适用第三条的24个月。第七条要求综合读取附加责任选择和否定确认，本案满足所有条件。
